absorbance_ratio_A570_A400,lspr_shift_nm,nanoparticle_aggregation_index,color_shift_delta_E,fluorescence_nir_au,ros_h2o2_signal_uM,spectral_response_integrated,plant_stress_index,plant_health
0.436966,3.5276,0.097041,20.0203,6.00954,11.1509,0.567844,0.239408,1
0.258891,0.4841,0,8.2639,7.137378,6.3245,0.331364,0.198284,1
0.161401,0,0.052806,1.6462,7.423982,6.9599,0.43859,0.039756,1
1.501752,44.7836,0.886813,40.7782,0.5,71.6896,2.540626,0.815255,0
1.379351,42.5338,0.907794,31.1104,0.907182,72.7814,2.363628,0.709573,0
1.089683,32.0792,1,36.4642,2.932208,49.9662,1.810848,0.58188,0
0.998351,22.8393,0.995779,38.1387,2.635094,49.5894,1.694382,0.753806,0
1.205945,38.8625,0.910296,36.3195,1.550015,56.8759,2.334754,0.808896,0
1.156064,33.3397,1,39.5046,2.41263,60.2104,1.975377,0.760369,0
1.513594,51.2124,1,44.4948,1.296781,82.2274,2.638811,0.847333,0
1.037923,26.096,0.934802,36.2529,2.440161,42.313,1.759439,0.675771,0
0.34063,0.8663,0.00308,10.9956,6.328185,5,0.609753,0.175849,1
0.342064,3.1829,0,9.9244,5.938791,18.4285,0.589912,0.126097,1
0.213083,0,0.093342,7.4666,7.890163,10.6259,0.246564,0.183961,1
0.474009,1.3864,0.18264,23.5438,5.961899,8.6397,0.720782,0.175066,1
1.326969,41.0702,0.94925,41.9751,1.964826,61.8278,2.354424,0.736233,0
1.159517,30.6856,1,44.1845,2.420235,49.3837,1.753643,0.781681,0
0.214463,0.4751,0,4.6187,7.812622,5,0.360466,0.147792,1
0.261612,2.4391,0,6.7892,6.642062,9.5004,0.28446,0.171744,1
0.303184,2.0676,0.019517,8.6105,7.099571,18.469,0.47296,0.21703,1
0.310536,1.731,0.0561,13.0524,6.440064,19.3616,0.431792,0.143605,1
0.900675,20.1762,1,35.3273,3.755474,34.69,1.520801,0.652203,0
1.320382,39.4027,0.914776,43.901,2.329445,63.5851,2.164179,0.795375,0
0.398155,3.7978,0.06359,10.0859,6.459947,15.3471,0.541636,0.127557,1
0.323678,1.8557,0.079198,14.4782,6.781219,16.6598,0.482241,0.233775,1
0.220437,0.9672,0,9.3397,6.699498,11.7541,0.447762,0.177103,1
0.467717,2.8582,0.176697,17.0616,5.634386,18.4868,0.743234,0.228241,1
1.414496,44.2896,0.953816,37.0493,0.69606,72.2168,2.56339,0.80885,0
1.541498,53.1209,1,40.6709,0.527029,86.7958,2.830818,0.830876,0
0.170776,0.1526,0,1.3724,7.411021,14.6453,0.252528,0.096756,1
0.265611,2.4584,0,12.6279,7.113126,8.5666,0.548673,0.144827,1
0.22835,0,0,6.1709,7.179053,9.8212,0.409524,0.130777,1
0.704679,15.1241,0.669242,30.2911,3.677112,34.3472,1.360146,0.579783,0
0.970526,20.3916,1,34.695,3.190185,34.8864,1.635168,0.676436,0
0.386204,2.4078,0.115294,14.5532,6.076985,9.9258,0.604565,0.255203,1
0.415905,3.4378,0.22514,27.0005,5.748095,14.4485,0.751567,0.199133,1
0.983609,22.0284,1,37.3612,3.749609,47.6224,1.465179,0.740936,0
0.838968,19.3796,0.785534,33.0393,3.888923,41.8832,1.22771,0.601945,0
1.154822,30.7523,1,39.8233,1.969472,51.2108,2.011122,0.80998,0
1.512234,45.0009,0.836512,43.6627,0.935717,73.1607,2.579455,0.772935,0
0.336651,2.4182,0.109053,15.4105,6.508212,17.1814,0.58417,0.282173,1
0.505449,3.8069,0.318541,29.0699,5.4982,17.4652,0.776376,0.383042,0
1.138824,31.6609,0.897281,44.3875,2.49669,48.1554,2.053498,0.62892,0
0.173279,0,0,0,7.839083,5,0.294493,0.037793,1
0.631079,10.5708,0.469455,25.0198,5.068161,21.5669,1.163133,0.3526,0
1.410514,44.206,0.969516,39.1043,1.068039,80.6986,2.421086,0.895107,0
0.242293,0.6985,0,2.9016,7.531849,8.7846,0.464403,0.106599,1
0.363669,1.2753,0.066601,12.3792,5.823225,10.5585,0.577997,0.215608,1
0.798045,15.7097,0.851799,38.3425,3.887183,28.0148,1.207594,0.645026,0
0.256452,1.8934,0.016811,3.4644,7.935685,10.4081,0.467425,0.086146,1
0.165503,0,0.066366,0,7.7873,13.2421,0.257529,0.192785,1
0.544346,6.1938,0.458534,24.6296,5.541015,15.0612,0.764225,0.434131,1
0.165761,1.5191,0,0,8.035494,5.0537,0.213012,0.187018,1
0.193484,0,0.189553,0,8.095843,5,0.146744,0.049067,1
0.333462,0.0931,0,11.5009,6.624132,5,0.309941,0.125719,1
0.821065,16.3151,0.866825,27.6531,3.984325,39.4538,1.342222,0.4764,0
0.697417,10.9161,0.746238,23.8399,4.697223,30.4069,1.124828,0.493844,0
0.338279,1.0917,0.015307,13.0235,6.721549,10.2967,0.571509,0.157143,1
1.338485,38.5457,1,39.1889,1.320151,63.6665,2.281926,0.771071,0
0.2367,0.1999,0.01052,8.0553,7.166719,10.1564,0.472491,0.083112,1
0.49153,4.8823,0.196594,24.5552,5.649131,18.7703,0.84478,0.252125,1
0.190177,1.1954,0.048034,3.2896,7.67893,8.3938,0.3791,0.150551,1
0.352014,1.6245,0.081679,11.528,6.181995,22.2584,0.653869,0.119299,1
0.802028,10.6253,0.789611,29.4297,3.42112,32.4152,1.183594,0.608708,0
0.243488,0,0.098379,7.1509,7.449451,13.6485,0.33095,0.23299,1
1.295954,36.2612,1,41.9569,1.924646,62.6514,2.15405,0.723386,0
0.282388,2.1411,0.015829,7.4376,7.199788,16.7067,0.407292,0.217926,1
0.286089,2.0526,0.075995,11.3598,7.247263,6.7135,0.432988,0.14682,1
0.590752,4.8092,0.390877,27.3632,4.693817,31.4883,0.957572,0.452641,0
0.71931,11.9711,0.654891,31.6537,4.462726,29.0119,1.297883,0.545316,0
0.203619,1.4958,0,2.0179,7.521212,13.2942,0.229653,0.139355,1
0.138962,1.1315,0.061376,0,8.466725,5,0.312527,0.049374,1
0.388113,1.1831,0.022293,13.5431,7.069893,14.1623,0.446297,0.177674,1
0.190991,0,0.014659,0.3131,7.446652,7.8526,0.465748,0.074852,1
0.111662,0.0357,0.067395,0,8.020976,7.1524,0.327137,0,1
0.421317,1.9273,0.060429,13.3555,6.691004,6.8328,0.597974,0.138369,1
0.358902,2.8992,0,13.5472,6.636497,12.4656,0.573575,0.18749,1
0.68258,12.0111,0.581332,36.872,3.993982,26.757,1.054284,0.392803,0
1.160621,28.434,1,38.0355,1.853596,53.5254,1.98858,0.670087,0
0.847554,22.0374,0.916379,27.5106,3.43964,39.7716,1.477953,0.625178,0
0.198353,0,0.043604,5.1493,8.360846,10.8061,0.290493,0.060306,1
1.360742,40.9928,0.949354,38.987,1.455059,63.7611,2.34817,0.796942,0
0.321303,1.9253,0.096719,21.1522,6.957996,23.3153,0.437593,0.253845,1
0.477673,3.4297,0.319267,22.1005,5.308871,16.2727,0.736166,0.275481,0
0.444255,1.6912,0.212309,23.2017,5.869657,17.0866,0.667849,0.275143,1
0.218388,2.3563,0.049184,10.1836,7.702787,18.508,0.390354,0.241071,1
0.237591,0.5633,0.039319,6.5247,7.038594,5.6566,0.398391,0.063796,1
0.348945,2.0791,0.050639,8.5947,6.606131,12.4987,0.529792,0.072871,1
0.463026,3.0916,0.182668,22.2129,6.561475,15.8721,0.543509,0.310884,1
1.048461,26.3311,0.95126,32.5491,3.399048,36.4546,1.676242,0.485596,0
0.474613,2.3059,0.158541,20.4517,5.200018,15.055,0.826066,0.382943,1
1.450898,43.8928,1,42.4913,1.001334,83.3215,2.509881,0.753263,0
0.141095,0.5006,0.027241,2.0694,7.731609,15.3862,0.332803,0.149753,1
0.355965,2.8669,0.136752,23.7823,6.041158,12.0448,0.692472,0.255065,1
0.272547,1.8081,0.053708,7.9707,6.895787,17.3795,0.511303,0.178243,1
1.402028,46.0389,0.974145,38.6447,0.802469,81.8661,2.640766,0.792835,0
1.49834,46.9627,1,36.4845,1.43427,81.6634,2.652658,0.787041,0
0.389951,2.8949,0.04323,16.2107,6.374339,15.3002,0.678598,0.180794,1
1.608252,48.4538,1,41.8588,1.124713,86.8914,2.580648,0.888309,0
0.283334,1.6577,0.076739,13.2808,7.105297,14.4835,0.534173,0.094722,1
0.384012,1.1314,0.143109,11.2896,6.204691,9.9242,0.559719,0.308505,1
0.382441,1.9473,0.152532,14.8352,6.208149,5,0.611005,0.195677,1
0.225539,0,0.108794,4.4323,7.94243,18.566,0.240556,0.083034,1
0.109988,2.0202,0.03992,3.7967,7.660873,19.2976,0.245475,0.155941,1
0.143691,0,0.01639,0,7.458185,13.786,0.269643,0.071649,1
0.425498,1.5709,0.142686,16.9947,6.079753,14.8995,0.50143,0.215794,1
0.736451,10.447,0.637537,28.1942,4.075713,36.2476,1.104214,0.620223,0
0.413634,2.2839,0.05245,7.8617,6.195923,9.0774,0.525366,0.124929,1
1.331742,38.5881,0.992993,41.2758,1.453177,70.6933,2.324956,0.808396,0
1.341268,42.1527,0.944376,43.6632,1.882594,69.0119,2.306202,0.808538,0
0.95103,21.8091,0.931039,36.3993,3.115107,45.896,1.507592,0.60671,0
0.42361,2.1041,0.122058,17.6089,6.669312,19.4736,0.495205,0.239997,1
0.52527,4.9073,0.277328,21.9666,4.95097,10.8177,0.894088,0.309277,0
0.191024,0.3172,0.03352,4.2161,8.00425,14.5166,0.184256,0.113988,1
0.851943,19.5688,0.881998,33.4859,4.185622,37.0678,1.440424,0.534117,0
0.186523,0.1512,0,1.6351,8.152767,6.4366,0.172253,0.046783,1
0.18256,1.6882,0,4.4214,6.984278,16.274,0.448131,0.10411,1
1.359236,40.5558,1,42.7907,1.57386,72.7422,2.395277,0.815522,0
0.110897,0,0,1.5984,8.489986,8.4493,0.201375,0.030178,1
0.323305,1.5423,0.006377,17.1554,6.470771,7.9976,0.63123,0.123713,1
1.156366,31.5079,0.993236,40.676,2.029121,57.7978,2.063954,0.838997,0
0.176345,0,0.002464,0.1592,7.810565,14.2536,0.296091,0.109382,1
0.92989,23.0638,0.897177,35.0864,3.426921,44.2869,1.650422,0.560244,0
0.224113,0.1499,0.034247,7.6496,6.689131,12.128,0.398112,0.147077,1
0.30984,2.8123,0.114438,8.4085,6.412541,9.8736,0.595561,0.200906,1
0.778479,15.9316,0.878809,26.1514,4.020399,43.9955,1.335025,0.613457,0
1.059372,26.8606,1,41.745,2.508115,45.8406,1.941341,0.662004,0
1.287589,38.3609,1,34.1055,2.068601,65.992,2.176425,0.774456,0
1.220206,36.3285,0.979299,37.0352,2.014732,55.9865,2.226271,0.733434,0
0.124445,0.8592,0,0,8.339187,8.6384,0.145862,0.090094,1
0.267485,1.5215,0.083536,3.9325,7.065008,15.3463,0.435594,0.15853,1
0.67542,10.9362,0.747582,28.2556,4.766823,31.4405,1.125117,0.490076,0
0.188791,0.5675,0,4.7191,7.947472,6.1826,0.441567,0.131228,1
0.461755,3.304,0.226442,17.9552,5.913005,5,0.83864,0.245216,1
0.201502,0.9414,0,5.9223,7.668942,12.2712,0.2879,0.075116,1
0.775544,15.7951,0.814631,27.5734,4.019249,32.7073,1.196026,0.508495,0
1.21464,36.3343,1,39.411,1.725284,61.9668,2.259322,0.71413,0
0.25399,0.1659,0,12.442,6.953922,10.3938,0.383914,0.062693,1
1.441212,43.2702,1,42.4652,1.428975,85.9653,2.431958,0.86102,0
0.298551,3.2307,0,13.5052,7.210619,11.2862,0.558029,0.189742,1
0.402421,1.1235,0.06797,16.0378,7.207678,7.8043,0.492097,0.251143,1
0.992991,19.131,0.929328,33.5536,3.192293,48.3874,1.680465,0.565072,0
0.803954,13.2635,0.68019,29.3432,4.738686,24.1944,1.106529,0.462115,0
0.210448,0,0,0.4725,7.262332,14.4438,0.164811,0.105238,1
1.500224,47.6132,1,43.8986,1.224001,82.3867,2.63428,0.841055,0
0.218855,0,0.000732,1.3041,7.30347,9.3856,0.534647,0.118706,1
1.54136,48.7738,0.955762,40.4791,0.833217,83.0743,2.665635,0.864767,0
1.258183,36.9812,1,39.0609,2.079422,62.2194,2.063391,0.731356,0
0.297552,0.1764,0,6.1083,7.169148,5,0.323227,0.173493,1
0.27359,0.0755,0.062666,7.4985,7.696938,16.9652,0.340605,0.104939,1
0.443671,1.8848,0.15822,19.6819,5.893802,16.7232,0.804374,0.381897,1
0.462158,2.8773,0.206998,18.4007,5.358785,24.544,0.615646,0.287719,1
0.191977,0.1121,0,1.4304,8.0174,5,0.271631,0.12635,1
0.287641,1.1541,0.016605,6.4215,7.789448,12.94,0.482122,0.091741,1
0.349805,1.9865,0.119115,11.9531,7.096162,12.7086,0.454202,0.209031,1
0.903821,22.9358,0.963953,30.55,3.463749,36.2063,1.603717,0.552694,0
0.869366,16.5441,0.856345,28.8006,4.147123,39.4927,1.327793,0.576757,0
0.705738,12.8733,0.658587,23.7524,4.238932,24.6864,1.223669,0.498034,0
0.279571,2.6702,0.03309,13.1743,7.69959,15.4492,0.72925,0.102462,1
0.508698,5.4462,0.282503,20.8547,6.210526,24.2007,0.696115,0.239247,1
0.338809,1.7469,0.038446,15.6701,7.083726,11.1919,0.457536,0.139966,1
0.272327,0.1926,0.056473,8.166,6.985754,15.814,0.470974,0.17966,1
1.419821,43.3839,1,44.3841,1.416063,74.0843,2.423006,0.79231,0
0.265907,0.8034,0,14.6035,7.05436,14.3334,0.612561,0.212159,1
1.33188,37.1549,1,43.2999,1.196148,62.9393,2.160849,0.775873,0
1.366093,39.8993,1,34.4055,1.248497,57.3972,2.322415,0.743129,0
1.211204,35.3384,0.965684,40.3395,1.313456,60.5304,2.271332,0.737594,0
0.559217,6.5786,0.400588,18.3398,5.663053,9.3788,0.897229,0.297212,1
0.298916,1.2505,0.041976,13.7927,7.045245,6.6975,0.478608,0.20667,1
1.21804,34.6998,0.970362,38.1717,2.02865,57.8992,2.217117,0.718729,0
0.171978,0,0.130836,3.9786,7.609701,16.785,0.324154,0.189983,1
0.45827,2.5958,0.123754,20.8432,6.096609,16.4645,0.66297,0.160913,1
0.782602,16.4149,0.798365,27.8418,3.794297,36.589,1.300388,0.573186,0
0.332704,1.2048,0.010484,14.2481,6.690146,12.2977,0.537748,0.236843,1
0.199135,1.268,0,0.2437,7.81465,5,0.320823,0.207704,1
0.258148,0.4967,0,0.5535,7.62454,11.9901,0.562566,0.104288,1
0.154694,0,0.022367,2.5547,7.677194,9.3119,0.231578,0.202645,1
0.679528,11.3194,0.511232,27.4209,4.477535,18.1011,1.22987,0.334182,0
1.551333,53.0589,1,40.4027,0.5,77.4632,2.799432,0.801851,0
0.643673,10.2028,0.607861,24.7228,4.486955,29.7933,1.061607,0.374701,0
1.373992,39.278,0.956921,39.2133,1.603063,62.2146,2.223414,0.771978,0
0.3723,1.3264,0.014862,17.2679,6.652348,16.3528,0.455897,0.222317,1
0.575926,6.588,0.393636,22.3943,4.857954,12.44,0.952726,0.423531,0
0.534169,6.4135,0.361376,21.3846,5.671113,28.7485,0.898244,0.385479,1
0.863376,18.4808,0.93103,41.2959,3.476054,37.3217,1.551572,0.675143,0
0.432986,3.2746,0.159038,18.6706,5.792045,23.0068,0.758033,0.275967,1
0.225308,1.4972,0,0,7.891498,10.2907,0.346018,0.085217,1
1.079908,28.329,0.96392,34.7282,2.599686,56.1555,1.685264,0.728442,0
0.315064,0.2353,0.08169,10.3759,7.402457,20.8216,0.418841,0.123725,1
0.373532,1.0581,0,17.7245,6.795875,5.5337,0.532404,0.078771,1
0.210974,0.8184,0,3.7784,7.81473,5.5108,0.343948,0.075905,1
1.337094,42.8437,1,44.2519,1.554358,70.1709,2.36417,0.843767,0
1.452934,44.1945,1,44.0705,1.30751,81.9937,2.311187,0.848283,0
0.367769,2.405,0.039359,17.0117,6.343016,9.5916,0.503308,0.224769,1
1.294291,35.7386,0.997207,43.941,1.358147,71.4609,2.209246,0.800191,0
0.857447,18.3877,0.937329,38.7538,4.186699,36.936,1.398631,0.648422,0
0.296732,0.3792,0.122601,7.0973,6.744079,16.5679,0.406099,0.224221,1
0.184729,0,0.021167,9.1715,8.005126,20.9992,0.373772,0.093738,1
1.063391,26.183,1,37.7157,2.905783,45.0632,1.724303,0.674812,0
0.890903,17.9687,0.902613,32.1346,4.133391,28.8928,1.365039,0.510259,0
0.174906,0.1318,0.033729,0.0358,8.223867,22.9989,0.178151,0.116949,1
0.282075,1.5051,0,6.3482,7.261627,5,0.436846,0.124555,1
0.230037,0,0,10.2991,7.179284,5,0.504223,0.139802,1
0.209741,0.7948,0.025418,1.9763,7.815908,12.7676,0.336072,0.082158,1
0.177719,1.6594,0,4.9424,7.680751,7.2644,0.406778,0.030907,1
0.41924,2.7745,0.114962,18.0238,6.550902,23.5461,0.733669,0.178702,1
1.344075,42.7789,1,36.5485,1.122784,58.9624,2.371856,0.850416,0
1.199246,33.715,1,35.2995,2.23645,62.4873,2.053413,0.802061,0
0.153293,0.5839,0.010407,0,7.657477,7.6501,0.261762,0.118019,1
1.389595,36.6665,1,40.4724,2.08244,65.0631,2.144236,0.775094,0
1.138176,30.6418,0.993599,39.05,2.261494,53.6099,1.847775,0.693613,0
0.600861,6.5994,0.405004,22.025,5.848378,30.2654,0.752883,0.430152,1
1.200603,31.7304,0.87204,40.2632,1.613888,53.1101,1.922166,0.780084,0
0.208996,0.7627,0,1.2457,7.818433,9.1312,0.258193,0.073706,1
0.173425,0,0,2.6142,8.464392,8.2712,0.265896,0.070637,1
0.150015,1.8708,0.03346,0.8299,8.166371,7.4152,0.362579,0.052322,1
1.343503,46.034,0.973535,44.1805,1.379405,68.937,2.429782,0.744284,0
0.440083,5.576,0.10611,18.2004,5.651568,17.6011,0.762636,0.158049,1
0.451018,3.3125,0.119582,23.8179,5.998378,23.222,0.5936,0.207715,1
0.830786,14.9465,0.81871,30.0005,4.387308,34.9616,1.249605,0.556872,0
0.236466,0,0.031984,1.0093,7.924277,17.2969,0.363007,0.194654,1
0.170748,0.7695,0.000403,0.7093,7.137307,5.8377,0.311917,0.151585,1
0.530778,4.8082,0.120166,20.3022,5.773391,11.3898,0.701692,0.242013,1
0.205195,1.3368,0.055938,5.4286,6.947557,17.0754,0.216849,0.141898,1
0.701504,12.3125,0.685144,28.3197,4.098664,31.1076,1.170486,0.528078,0
0.493623,1.7012,0.200144,21.7955,5.488566,16.12,0.639389,0.257476,0
0.488236,2.9854,0.226475,27.0242,5.647742,27.4677,0.879802,0.30466,1
1.014743,22.0098,0.908895,33.8324,3.451278,51.1122,1.554828,0.685433,0
1.573942,47.6566,1,48.51,0.520065,80.8507,2.604435,0.930887,0
1.060969,27.2099,0.987361,33.8679,2.084569,44.9962,2.028684,0.651397,0
1.454877,45.4854,0.929909,37.3486,0.859601,76.688,2.63942,0.714679,0
0.124228,0,0,2.7267,7.876905,19.4963,0.249851,0.167843,1
0.472346,2.8345,0.202217,22.0182,6.122682,11.6221,0.468156,0.195195,1
0.266268,0.5861,0.074949,5.328,6.826968,19.7137,0.373057,0.249572,1
0.340968,0.505,0.155952,11.9318,6.590985,13.2575,0.4972,0.283904,1
0.200942,1.2599,0.048202,3.2353,7.266373,13.9746,0.393509,0.177446,1
0.371375,3.0099,0,16.4699,6.686247,15.2326,0.666423,0.238479,1
0.970416,27.1793,1,39.2467,3.40177,45.3637,1.720084,0.647656,0
0.25652,0.3679,0,7.4601,7.359913,20.528,0.437153,0.262711,1
0.580466,5.292,0.352369,33.3385,5.03521,17.5897,0.806986,0.400248,0
0.166401,0.2015,0,0.1044,8.028765,8.9825,0.36441,0.085908,1
0.883513,15.9732,0.832453,31.536,3.883193,30.991,1.441084,0.516558,0
0.483794,2.442,0.089724,15.8689,5.631981,11.7124,0.820197,0.153391,1
0.20658,0.3606,0,0.7021,6.589325,15.9531,0.52234,0.120255,1
0.381246,1.3675,0.093745,15.7847,5.975961,11.4942,0.594283,0.241994,1
0.194056,0,0,3.3788,8.083435,10.9463,0.312492,0.091208,1
0.636244,6.2622,0.495811,32.2199,5.135398,21.0104,0.911715,0.41364,0
0.91742,22.8144,0.994041,35.9896,3.890631,39.4115,1.523506,0.610617,0
0.229498,0.398,0,0,7.61099,5.5913,0.202293,0.028854,1
1.528564,48.6352,0.952345,41.9346,0.913078,85.238,2.687207,0.853571,0
1.302766,39.2402,0.932011,41.4479,1.983456,57.3792,2.384492,0.711463,0
0.997525,25.257,0.921282,36.1609,2.681902,38.924,1.691572,0.65649,0
0.361367,2.4678,0.023734,13.8434,6.54858,13.3078,0.604824,0.146559,1
0.215779,0.6088,0.044793,5.1043,7.666532,5.2336,0.32942,0.065294,1
0.593527,7.4087,0.234697,29.0952,5.283831,17.9368,0.920655,0.325272,0
0.138346,0.5602,0.109506,6.673,7.475424,11.7006,0.141951,0.142077,1
0.937096,22.518,0.91655,32.5355,3.285163,38.3328,1.63059,0.674968,0
0.620911,8.9594,0.528342,24.433,5.31615,25.8351,0.925459,0.459221,0
0.288602,2.3335,0.062816,6.8837,7.1282,9.6792,0.468992,0.10689,1
0.168124,1.4687,0.102404,0,7.596635,6.8434,0.230284,0.103487,1
0.66767,8.7966,0.727126,32.1615,4.184855,26.9152,1.059697,0.526935,0
1.307954,38.2166,0.952395,42.7248,1.194733,65.3598,2.237372,0.76658,0
1.023314,27.1649,0.986388,42.7281,2.50661,47.6375,1.847397,0.694342,0
1.40114,47.5494,1,40.5202,1.173503,73.3255,2.556789,0.851104,0
1.205677,32.578,0.996369,38.7184,1.616375,59.4508,1.995865,0.839799,0
1.012556,24.0669,0.965683,38.0846,3.212234,48.0693,1.507787,0.654008,0
1.514835,49.3828,1,40.5904,0.891622,85.8649,2.651238,0.897472,0
0.324139,1.397,0.021376,9.5318,6.295548,5,0.517827,0.197559,1
1.043284,26.1334,0.982261,36.2969,2.338541,50.6553,1.65453,0.713171,0
0.767746,13.8484,0.757449,31.8553,4.080597,28.1965,1.271924,0.520423,0
0.26898,0.1161,0.011903,5.4168,7.4555,5,0.423522,0.101732,1
0.206166,0,0.056331,10.358,7.31739,10.708,0.515737,0.206365,1
0.204421,0.3636,0,0,8.670598,7.6519,0.227816,0.036818,1
0.485845,2.705,0.196844,19.8648,5.832036,14.8042,0.728544,0.251248,1
0.442428,4.1013,0.14917,9.288,6.138911,16.0842,0.630809,0.192645,1
0.442793,2.4765,0.155681,21.2547,6.416652,10.0973,0.714982,0.241228,1
0.311791,1.3227,0,9.6051,6.951227,11.6537,0.608486,0.187674,1
0.482598,5.7811,0.269117,17.8429,6.099662,16.2626,0.67257,0.275886,1
1.373831,42.5941,1,37.2436,1.06716,63.0476,2.381833,0.755907,0
0.263518,1.5783,0.015738,4.0059,6.833659,10.2114,0.340447,0.077639,1
0.84061,16.0097,0.975716,30.5174,4.040988,41.1605,1.376758,0.574882,0
0.417338,2.1562,0.126242,12.4652,6.447807,20.4612,0.536486,0.195396,1
1.547615,49.5267,1,46.9402,0.529461,83.433,2.726014,0.854962,0
1.515658,48.909,0.858684,45.498,0.870672,73.9303,2.690996,0.769091,0
0.57105,5.6932,0.246863,23.824,5.250095,17.9946,0.87669,0.333588,0
0.496421,2.6991,0.16139,12.9758,6.252833,15.4946,0.63342,0.22304,1
1.467221,46.4153,0.982191,41.8178,0.982549,81.1963,2.653818,0.808288,0
1.331764,42.0513,1,40.5576,1.848534,66.672,2.435148,0.815109,0
0.278042,1.813,0.013704,8.5258,6.975992,9.1384,0.458276,0.071764,1
0.591713,10.9542,0.354184,28.7942,5.064894,22.1064,0.819481,0.393222,0
1.21349,37.73,1,35.312,2.086234,51.5919,2.179366,0.686211,0
0.92334,21.9187,0.97655,38.8759,3.53725,45.9347,1.624752,0.612046,0
0.292333,1.3858,0.031446,8.5465,7.658751,14.4425,0.440184,0.113838,1
0.32429,3.0588,0.101108,16.4941,6.909954,12.1568,0.560436,0.077356,1
0.918028,20.4859,0.994658,35.7904,3.248576,36.9122,1.530135,0.578701,0
1.512017,49.3831,0.999179,44.0791,0.51643,80.6841,2.765289,0.870336,0
0.476987,2.0726,0.196848,14.9369,5.67854,9.1259,0.662544,0.247477,1
0.152718,0,0.003266,4.9569,7.920947,12.659,0.394135,0.082432,1
0.457422,2.7672,0.062704,12.3666,6.570959,5,0.62808,0.165674,1
1.151986,30.4264,0.920114,39.2981,1.846636,52.999,1.990185,0.75327,0
0.385767,2.0443,0.139219,11.5179,6.696395,12.3781,0.518779,0.134402,1
1.148725,30.7964,0.902335,35.3478,2.311927,52.4665,1.930063,0.719005,0
0.342885,0,0.046842,9.9685,6.780382,13.5352,0.515583,0.164101,1
0.236988,0.4736,0.040086,0,7.184292,15.0527,0.411031,0.091888,1
0.399331,3.0551,0.198264,15.2569,6.136415,10.2087,0.653517,0.218338,1
0.130269,0.0208,0.01549,0,7.772715,5,0.502801,0.031844,1
0.188831,0.218,0,9.7044,7.480349,11.7035,0.366892,0.110632,1
1.363445,42.3359,0.894843,43.1164,1.50067,70.1959,2.405091,0.806692,0
0.443112,2.3501,0.082643,21.0081,5.579138,8.1022,0.776231,0.187755,1
0.140208,0.283,0.005354,0,7.625263,11.7619,0.283565,0.059472,1
0.174425,1.4281,0,0,8.015113,21.8817,0.289105,0.110838,1
0.143448,0,0.087539,1.996,7.511294,8.3515,0.287442,0.182234,1
0.19366,1.3863,0.026767,1.0954,8.101065,9.9711,0.296708,0.070633,1
0.807574,17.8443,1,32.4728,4.074586,36.8712,1.283217,0.568484,0
1.400852,42.7774,1,41.0372,1.110251,74.07,2.392201,0.889614,0
1.366015,40.987,0.912887,39.3018,1.103891,64.7245,2.431765,0.763702,0
0.938369,22.3462,0.906044,38.5918,3.515705,41.0586,1.636569,0.611827,0
0.620715,7.7451,0.299447,25.5792,5.221745,18.538,0.969564,0.310151,0
0.184221,0.5223,0,1.3326,8.01936,10.9707,0.11294,0.066944,1
0.224882,0,0.05615,1.5817,7.692123,10.6576,0.251664,0.072685,1
0.37077,1.339,0.102464,6.3061,6.34139,12.7152,0.623071,0.079095,1
0.231029,0.2939,0.042997,7.0721,7.277833,9.4776,0.385496,0.140452,1
1.429469,45.8954,1,45.0547,1.284334,60.7849,2.567508,0.787588,0
1.572527,48.7106,0.910469,37.2464,0.52011,78.3018,2.716283,0.843358,0
0.369791,2.9797,0.105538,10.9498,7.060118,9.8411,0.456198,0.120087,1
0.40196,2.2402,0.067283,11.8699,6.464535,10.9067,0.718653,0.154811,1
1.04307,27.3587,0.942917,38.2086,2.735749,39.5181,1.758979,0.675855,0
0.404424,3.3526,0.032118,16.2057,6.074228,18.5153,0.683737,0.314975,1
0.145302,0.6219,0.051829,0,7.890835,11.7549,0.177365,0.075364,1
0.273745,0.2787,0.020757,5.7957,7.622097,7.5597,0.344124,0.145319,1
0.956298,22.4767,0.970056,30.8942,2.750873,49.506,1.585819,0.763466,0
0.373464,3.2282,0.130366,10.9058,5.992872,9.8445,0.747162,0.244716,1
0.178403,0,0.003357,3.4106,7.919142,23.7069,0.375585,0.048502,1
0.316863,1.7781,0.145162,14.0884,6.601993,10.041,0.653637,0.276446,1
0.202589,1.0021,0.032178,8.6168,7.435067,17.8328,0.317629,0.090841,1
1.305591,37.0788,1,38.9222,1.675813,69.8483,2.125685,0.76508,0
0.344322,0.9228,0.015369,6.1571,6.592342,8.3579,0.376849,0.196492,1
0.238074,0.8401,0.062989,8.7109,7.661601,5,0.4699,0.142025,1
0.3824,2.41,0.070787,13.9775,7.119064,12.129,0.554956,0.217549,1
0.719905,11.3567,0.679034,28.5213,4.691949,39.7789,1.115725,0.444902,0
0.392112,1.5269,0,11.0211,6.493348,5.89,0.633781,0.21183,1
0.503822,5.288,0.209015,23.4133,5.324816,13.6116,0.739253,0.246054,0
0.210918,1.4419,0.037143,11.6446,6.864274,14.1186,0.457005,0.195136,1
0.455007,3.3377,0.205501,21.1226,5.975847,16.2997,0.545354,0.274393,1
