pesticide_concentration,uv_vis_absorbance,color_shift,lspr_shift,nanoparticle_aggregation,nacl_effect,fluorescence_signal,spectral_response,plant_stress_signal,plant_health
1.4757,2.1825,49.9120,6.8235,0.1247,0.1684,5.5156,3.1821,5.3877,1
4.9720,3.6823,154.5916,48.8879,0.9199,2.7301,2.0220,8.8436,15.6725,0
2.4112,2.7072,61.8933,12.6985,0.5803,1.1958,2.7605,4.0386,11.0295,0
2.6167,2.9462,55.4466,9.6183,0.5319,1.0625,3.1808,3.3403,10.9416,0
3.7299,2.9771,103.1243,24.1680,0.8977,2.1177,2.6728,4.1541,12.0869,0
0.5510,1.4952,9.6706,3.1049,0.1084,0.2484,7.1863,1.6351,3.4306,1
3.1227,3.1913,85.8913,14.6391,0.7487,1.7168,2.8945,4.9840,10.7206,0
2.8552,3.2019,83.7389,15.2692,0.6986,1.4306,3.1017,4.9477,11.0120,0
2.1976,2.8879,66.8433,14.3991,0.4304,0.8311,4.2492,3.5455,9.1670,0
3.3934,3.2213,98.1794,30.9946,0.7845,1.9472,1.5098,7.4412,13.5074,0
2.6295,2.9725,71.9116,11.3383,0.5045,1.2124,2.7320,4.2701,10.6582,0
1.2230,2.4253,26.7018,4.6073,0.1294,0.3214,6.1306,1.9579,4.4096,1
0.9930,1.8382,22.9118,7.5746,0.0568,0.3845,5.7035,2.1669,4.1137,1
0.2152,0.7540,-7.7353,-0.6730,0.0269,0.1248,8.2311,0.5584,0.8762,1
3.8977,3.2683,108.4761,31.9835,0.9924,2.6470,2.1217,7.7046,14.0304,0
2.3233,3.0801,50.4392,12.0555,0.5000,1.1249,4.0756,3.3300,9.4232,0
4.1022,3.1876,122.1880,38.0303,1.0163,2.8228,2.3571,7.2900,14.6932,0
2.4115,3.0875,72.0862,12.1759,0.4104,0.7149,4.0367,4.4027,7.6085,0
2.2547,3.0750,62.6697,15.6084,0.4747,0.9472,3.8393,3.8880,9.7790,0
0.3843,0.9650,7.4749,0.1624,0.0182,-0.1542,7.3458,0.3696,2.6596,1
3.8617,3.2932,131.2909,29.7265,1.0577,2.3605,2.5690,7.3915,14.2396,0
2.9213,3.3159,80.6576,21.0724,0.6325,1.5117,3.0762,5.5854,11.2801,0
4.8908,3.3076,164.9328,43.3663,0.9960,2.8303,1.3489,9.8198,16.0801,0
1.5271,2.5080,44.1313,7.0533,0.2151,0.3211,5.3053,2.4200,7.1546,1
0.4370,1.2980,3.6135,3.1196,-0.0628,0.0116,7.3705,1.6132,2.7390,1
4.1139,3.4259,129.5040,39.0578,1.0063,2.6964,1.5567,9.0452,15.6362,0
2.5328,3.0560,73.9103,5.6807,0.5776,1.1072,3.4199,2.0433,8.7470,0
0.4811,1.1700,10.7459,-0.8830,-0.0829,-0.1565,7.7339,1.2108,3.2965,1
0.5917,1.5021,15.6377,2.3592,-0.0205,0.0604,7.0388,0.6984,3.6294,1
3.7551,3.3429,103.4488,29.6367,1.0495,2.5661,1.9814,7.7966,13.5952,0
0.2100,0.6829,-7.0001,0.3843,0.0234,0.1553,8.8561,0.7011,0.5660,1
0.1859,0.6841,-4.7779,1.5462,-0.1047,-0.0731,8.7242,1.0104,1.1551,1
2.7103,3.0583,78.9124,10.9320,0.6160,1.1207,3.4075,4.1767,10.3127,0
1.3806,2.2245,34.7965,3.9102,0.1373,0.2624,5.7730,2.1258,5.0839,1
3.7723,3.2390,109.2852,33.6092,0.9701,2.4796,2.8960,6.9727,12.8763,0
3.1850,3.0994,79.8668,21.9114,0.7352,1.7373,2.6159,6.2070,12.0295,0
3.2348,3.1772,81.7493,25.2292,0.7710,1.7747,2.9023,5.7108,11.8902,0
0.8814,1.7539,22.3447,4.7233,0.2060,0.2877,6.3518,1.7158,5.4111,1
2.7844,2.8944,61.4585,19.7511,0.5034,1.0110,3.0969,5.3117,9.5961,0
4.4513,3.4054,121.2544,38.6425,1.0041,2.8159,2.2498,8.6788,15.3779,0
0.3946,0.9591,1.7591,2.8062,-0.0471,-0.0479,7.5499,0.9165,2.7618,1
1.1552,2.0149,31.7345,1.5763,0.0336,0.1081,6.1535,0.3790,4.8769,1
3.5265,3.2957,88.2256,28.2491,0.7073,1.6292,2.2477,5.8040,11.7802,0
0.1148,0.2511,15.3263,-2.4658,-0.0359,-0.1273,7.7323,0.3631,1.0965,1
2.0254,2.6742,51.2990,6.9658,0.3087,0.5304,4.0161,3.2712,8.6050,0
2.5209,2.8564,57.9233,17.6294,0.5073,1.2205,3.3003,4.6611,8.5623,0
1.8841,2.7270,37.8604,7.3343,0.1627,0.3327,4.3996,2.6680,6.8402,0
3.4662,2.9094,102.2661,27.0931,0.9017,1.8651,2.8830,6.4630,12.8009,0
2.6109,2.9529,70.0898,11.8706,0.3912,1.0185,4.0997,3.4699,9.6661,0
4.1828,3.4707,123.5085,31.2223,1.0545,2.7230,1.8827,6.6762,15.0290,0
1.0872,2.2286,15.9491,4.3799,0.0041,-0.0891,5.7308,1.9236,2.8140,1
1.0539,2.1996,39.0439,5.0329,-0.0120,-0.2018,6.5344,2.1392,4.3918,1
2.7700,2.8838,72.7276,9.6274,0.6456,1.3937,3.4908,2.9546,10.5779,0
2.9427,3.1559,79.8115,12.7808,0.6028,1.3131,2.8270,3.8044,10.8162,0
4.4988,3.3815,139.7256,35.7918,0.9123,2.5783,1.3631,8.5301,14.8836,0
4.8948,3.4270,156.2374,44.5117,0.9651,2.7097,1.3348,9.6377,15.9752,0
3.3239,3.1369,94.5400,15.2438,0.8359,2.2928,2.0942,4.0664,12.7526,0
4.6067,3.4858,127.1026,47.3526,1.0266,2.7678,1.6267,11.0366,15.0347,0
4.4421,3.6890,127.3990,42.3368,1.0205,2.8981,2.0675,9.3523,14.9090,0
2.4001,2.9524,57.3647,12.2835,0.5723,1.1425,4.3060,4.5945,8.8736,0
3.9665,3.7185,127.8648,33.3810,0.9723,2.6832,2.0027,7.6150,13.2959,0
2.2789,2.8252,42.4986,10.5944,0.2933,0.5975,3.8440,3.7401,8.3538,0
4.1661,3.2253,129.2663,39.6790,0.9043,2.3355,2.0223,8.8731,13.9160,0
4.0302,3.1960,134.3588,35.0155,0.8742,2.2349,1.6834,7.9159,13.7491,0
2.0864,2.6872,49.8253,10.3417,0.3521,0.6645,3.6756,3.5000,7.8623,0
4.8059,3.4921,131.0879,47.8555,0.9720,2.8031,1.1038,9.8003,15.8594,0
0.5542,1.2428,18.4736,4.4869,0.0394,-0.0937,6.8427,0.9523,2.2626,1
2.0082,2.8900,42.4484,11.4184,0.1741,0.4653,4.2673,3.5402,7.7330,0
4.4719,3.3910,133.8374,42.9822,1.0375,3.1393,2.2844,8.3596,15.7698,0
4.7196,3.3595,145.5074,42.8387,1.0595,2.9354,1.1996,9.5427,15.9332,0
4.5224,3.3872,141.5083,43.4027,1.0304,2.8670,0.8788,9.3930,16.4151,0
0.9518,1.8084,16.4567,2.6128,0.0353,0.0042,6.0409,1.1159,4.7789,1
4.1816,3.3788,121.3373,38.5159,0.8992,2.5528,1.7857,7.8884,14.5934,0
2.0654,2.7062,37.4941,12.6659,0.2135,0.5244,4.2436,3.8257,6.6360,0
3.0359,3.0506,81.9692,16.7316,0.7302,1.8441,3.5817,4.2884,9.7662,0
4.0961,3.4092,123.6298,37.9416,0.8405,2.4276,2.6964,8.0458,13.0924,0
4.8018,3.6047,144.7824,45.4280,1.0799,3.1809,2.0937,9.7405,15.0832,0
1.4693,2.4281,47.3663,9.2728,0.1317,0.4464,4.5881,2.8214,6.0394,1
4.1964,3.4728,126.5020,36.2150,0.8993,2.3833,1.5887,8.5985,14.7123,0
0.9172,1.7639,23.3429,6.9703,0.1673,0.3734,5.8820,1.8724,4.7807,1
4.4651,3.3703,129.0925,41.9929,0.9856,2.9432,1.9807,8.4982,15.1449,0
2.5997,2.7008,77.7293,16.2037,0.6682,1.4245,3.0927,4.1896,11.2889,0
0.8914,1.6382,21.2424,7.2711,0.0859,0.0079,6.5170,1.5815,2.3882,1
4.6430,3.2940,133.0384,42.9305,1.0121,2.9446,2.1293,9.1996,14.5064,0
2.4114,3.0756,75.2511,13.8555,0.4915,1.0211,4.1758,3.6427,8.9461,0
2.0868,2.6853,57.6171,10.2701,0.3293,0.5349,4.7983,3.6349,7.6621,0
4.7206,3.4181,137.4805,45.4038,0.9848,2.9023,1.9520,9.8893,15.2279,0
0.8913,1.7231,23.4623,3.7485,0.1001,0.2286,6.7177,1.8591,4.0112,1
0.8831,1.9347,21.5414,1.8974,-0.0078,0.1617,5.8976,0.8993,4.2375,1
3.9005,3.2494,113.7618,28.2243,0.9732,2.4883,2.0040,6.9989,13.3938,0
2.5700,3.1679,63.1102,11.7717,0.4430,0.9806,3.5976,4.3339,10.3561,0
4.5242,3.3054,131.8647,35.2722,0.7442,2.2128,1.1882,8.9383,13.4138,0
0.5587,1.4472,14.7174,1.3145,-0.0098,-0.2894,6.4386,0.7272,3.4183,1
3.3543,3.2356,94.7840,18.4577,0.8243,1.8640,2.4417,5.0375,12.2802,0
0.9031,2.0231,11.4237,4.2993,0.0386,-0.0484,5.7744,1.2204,4.7508,1
0.5928,1.8123,17.0090,1.1465,-0.0574,-0.1173,7.0938,0.7325,3.1826,1
2.7102,3.0561,80.4127,10.9316,0.5785,0.7772,2.9211,3.2066,12.4048,0
4.7419,3.3207,141.7424,40.4215,0.9217,2.7965,1.5533,8.2503,15.0175,0
1.7557,2.5236,41.2932,11.9420,0.3260,0.6116,4.9965,3.1415,6.6682,1
1.2198,2.1203,33.4136,5.3366,0.1725,0.4666,5.9463,1.9637,4.7475,1
4.8929,3.4665,148.4822,44.8976,1.0466,2.9040,1.6787,8.9762,16.1157,0
2.1203,2.7937,61.3039,11.1625,0.1258,0.2981,3.9205,2.9194,7.8146,0
0.3116,0.8975,-8.0291,3.4621,0.1978,0.3444,7.4350,0.4136,3.9400,1
0.6808,1.6888,11.8091,3.3369,-0.0996,-0.4266,6.4935,1.7503,3.3016,1
2.2867,2.8708,61.7976,11.9433,0.4363,0.9162,3.7737,3.6422,8.8146,0
1.1718,2.1031,34.2732,5.8262,-0.0065,-0.1770,5.6401,0.9431,5.9466,1
0.2708,1.0957,1.9309,1.9085,0.0749,0.1684,8.0166,1.3558,1.3184,1
3.3787,3.4858,94.9100,21.8703,0.9927,2.5635,2.7318,6.3523,12.6461,0
3.8072,3.3112,127.7614,30.4947,0.9422,2.3387,2.3895,5.8259,13.7546,0
1.2952,2.5086,40.0215,9.0729,0.0479,-0.1575,5.5429,3.0708,4.7005,1
1.6803,2.7019,49.8647,2.3882,0.1458,0.2529,4.9403,2.1950,7.0528,1
4.6449,3.5509,146.6273,41.9196,0.9379,2.5298,1.7971,9.6905,15.2513,0
1.3139,2.4321,24.3108,6.8492,0.0595,0.0082,5.5386,2.1144,5.2505,1
1.1904,2.1508,20.8138,4.7762,-0.0048,-0.0039,5.4118,2.4360,4.6468,1
1.0705,2.1088,29.6057,1.3062,-0.0356,0.4929,6.0167,2.3544,3.3643,1
4.5394,3.2318,141.3997,37.4249,1.0484,2.9673,1.4822,7.8571,14.4898,0
1.4206,2.3631,43.9673,5.3184,0.1954,0.3546,4.9629,2.3309,5.9661,1
1.3136,2.3938,18.7960,5.1774,0.0752,0.2782,5.4194,2.3799,6.4592,1
4.1082,3.2178,113.9840,27.5122,0.9418,2.5940,1.6299,7.2172,14.7341,0
4.1940,3.2840,126.4164,33.0502,0.8965,2.4594,1.6551,7.0952,13.7103,0
4.8550,3.4429,151.5162,46.7912,1.0256,2.8543,1.4454,10.1893,16.1427,0
1.8648,2.7073,52.3455,8.9681,0.1368,0.3593,4.7616,2.4947,7.4229,1
1.5661,2.2620,23.4198,7.4374,0.1255,0.1064,4.7206,1.4089,6.7092,1
2.5399,3.1502,78.8788,10.9983,0.4768,0.9223,4.5169,3.4721,9.1190,0
2.7465,3.1581,46.8794,13.5883,0.5660,0.9538,3.2765,3.9821,10.0041,0
3.8575,3.2994,126.2178,25.8769,0.9183,2.3787,2.0737,6.7614,13.5602,0
3.9421,3.0797,96.3756,35.2464,0.8553,2.6184,2.1105,6.8864,13.4441,0
2.5380,2.7648,55.7625,13.1708,0.6010,1.2774,3.4625,4.3500,9.7789,0
1.4496,2.3726,36.1352,5.1731,0.1076,0.0394,4.9078,1.4815,5.7053,1
1.6459,2.6577,27.6979,5.4786,0.2012,0.3126,4.5482,2.0207,6.9894,1
4.5730,3.6924,142.4810,44.7082,0.9973,2.7787,2.6388,9.3855,13.5656,0
2.3241,2.7250,51.9528,15.3967,0.3980,0.6487,3.4930,3.9404,10.0741,0
2.8861,3.0076,70.8855,15.0099,0.6720,1.4068,2.9619,4.6012,10.6744,0
3.9429,3.5476,110.9508,31.5216,0.9399,2.5930,1.6939,6.9307,13.9584,0
2.1512,2.6951,41.5365,10.0763,0.3740,0.6917,3.8017,2.7560,8.8513,0
3.9601,3.3924,121.2320,35.1372,0.8163,2.0126,2.1212,8.3166,13.4462,0
3.3711,3.3740,106.1402,25.2822,0.9148,2.3603,3.6423,5.1966,12.0972,0
3.1507,3.1323,89.2651,11.7870,0.8055,1.7624,3.3923,3.9153,11.7567,0
4.3922,3.5590,132.6726,39.5082,0.9323,2.6282,1.9046,8.3713,14.9001,0
2.2388,2.9262,54.3843,12.7317,0.3207,0.4693,4.0579,3.6320,8.8436,0
1.2098,2.2374,29.3802,3.9575,0.1324,0.0532,5.1132,1.8329,6.1235,1
3.4761,3.2961,91.8960,27.6127,0.7292,1.6311,2.0685,5.9616,12.3817,0
4.3005,3.3432,126.5850,37.3970,0.8402,2.7503,1.6201,8.7320,14.4762,0
1.2250,1.9825,29.7383,7.9209,-0.0068,-0.1450,5.7179,2.3030,5.2791,1
5.0000,3.4793,158.5690,43.3602,0.9595,2.8819,1.5487,9.3993,15.5740,0
1.3990,2.4875,38.5745,0.9505,0.1525,-0.0680,4.5122,2.2263,7.1873,1
2.4880,2.9765,62.1614,13.3731,0.4152,0.6575,3.4084,3.4008,8.8471,0
1.1624,2.2815,26.1098,5.6969,0.0513,0.1135,5.2659,2.4865,5.2831,1
5.0000,3.4101,145.7589,48.0442,0.9011,2.6901,1.5671,9.7091,15.6065,0
2.1377,2.8308,56.2218,11.2094,0.1676,0.4420,4.0521,3.6473,8.2577,0
2.1677,2.5651,58.4464,12.0678,0.4235,1.0480,3.9751,3.0392,8.6542,0
2.7305,3.1091,63.5530,15.9682,0.5650,1.0354,3.5960,4.0737,9.9785,0
4.4130,3.3623,147.0404,35.6495,0.9217,2.3773,1.7475,7.6880,14.7145,0
1.1284,2.2286,25.6893,7.2114,0.0650,0.2244,5.2073,3.3701,6.4529,1
4.0806,3.2609,113.9502,36.2892,0.9360,2.4985,1.6554,7.5302,13.8570,0
2.5634,2.9490,71.0843,6.6889,0.4308,0.9295,3.6685,2.7944,8.8816,0
2.6096,2.7761,67.7330,13.1704,0.5542,0.9057,4.1462,3.4058,8.7131,0
1.4272,2.2161,29.4824,8.0816,0.2557,0.2359,5.2838,2.9274,5.9437,1
0.8946,1.6522,23.1198,7.0884,0.0284,-0.0888,6.8018,1.5972,3.3938,1
0.8937,1.8516,24.9642,7.1297,0.0747,-0.0820,6.1644,3.0039,5.0918,1
0.6179,1.3779,5.1577,-1.4187,0.0009,0.1323,7.1651,0.4266,3.3301,1
0.6763,1.7703,-3.1361,2.3861,0.0101,-0.1905,7.0858,0.9961,4.3200,1
1.3926,2.3616,32.4790,7.5808,0.0806,0.0155,5.6963,2.4036,5.2009,1
4.7042,3.2135,131.7255,46.0515,1.0910,3.3080,1.4879,9.3493,16.3895,0
3.4385,3.3242,97.5329,24.1633,0.9977,2.3559,2.0641,7.3567,13.1696,0
5.0000,3.4535,154.1649,50.9467,1.0357,3.1293,0.8933,10.7788,17.3753,0
1.0513,1.9028,25.3416,7.2144,0.0345,0.0674,5.6016,1.4282,5.2400,1
2.6081,2.8371,52.1839,6.4275,0.6116,1.3468,3.0568,2.9263,12.1253,0
4.5520,3.4633,123.0158,39.8183,1.1168,2.8957,2.1756,8.8445,14.6529,0
3.8266,2.9304,91.0637,32.7150,0.9439,2.4200,2.7994,7.6992,13.4593,0
3.6207,3.1955,102.7317,27.8799,0.8885,2.4987,2.0394,6.6318,13.3573,0
2.4615,2.6057,81.1048,16.1774,0.4352,0.9765,3.5036,3.8876,9.1799,0
2.7817,2.8914,72.8364,15.1907,0.5675,1.1999,3.3071,4.2577,10.4834,0
0.9925,2.1888,24.5844,6.6054,0.0796,0.2708,6.2572,2.0825,4.8686,1
1.6531,2.5797,50.3031,8.5488,0.1541,0.3120,4.0457,2.8196,5.6780,0
0.5827,1.5485,-8.5586,0.1985,0.0873,0.2019,6.6482,0.5238,2.5678,1
3.2427,3.2845,87.0720,18.4451,0.7364,1.5492,3.0457,4.5296,11.7930,0
1.7865,2.6119,35.3826,7.2084,0.1611,0.3310,4.4970,3.0531,6.1742,0
4.6683,3.2853,133.0349,46.2059,1.0073,2.6483,1.3698,9.3001,14.9001,0
0.2524,0.9550,14.7645,-1.3956,0.0845,0.0746,8.4706,0.6913,1.2245,1
2.0141,2.7882,51.3730,9.5302,0.2005,0.4599,3.6080,3.4054,9.0610,0
0.8302,1.6834,11.3852,0.0331,-0.0684,-0.1515,6.6343,0.7393,2.5492,1
1.4197,2.1978,38.4458,5.0897,0.1794,0.3061,5.0801,2.7620,6.3306,1
0.8172,1.7815,10.5405,7.7714,-0.0073,0.0089,6.5161,2.9493,4.7290,1
2.2793,2.9959,55.8114,12.6187,0.3977,0.7831,4.1357,2.8027,8.2904,0
2.8062,3.2588,89.2889,16.0859,0.8648,2.1183,2.5772,5.3269,11.5254,0
0.9408,1.7660,21.2909,5.3886,0.0866,0.3260,5.8793,0.9928,4.6138,1
0.8838,1.8480,13.6485,6.6625,0.0677,0.2129,6.1301,1.5807,4.3615,1
1.0973,2.0881,8.8962,8.6377,0.1356,0.0472,5.2181,1.7792,5.2327,1
1.1115,2.1777,23.9896,5.1202,-0.0869,-0.2798,6.1317,1.7790,4.8983,1
1.3696,2.5852,25.3058,3.8757,0.1185,0.2271,4.6479,2.4708,5.9859,1
2.8173,3.0172,64.7779,13.2920,0.7491,1.7674,3.5729,3.5546,10.4795,0
4.5824,3.6574,144.3260,43.3775,0.9388,2.8201,1.8534,9.0629,14.7031,0
3.1576,3.1802,75.2394,20.7769,0.8879,1.9022,2.7081,5.7408,12.0984,0
1.0230,1.8761,18.7720,7.9320,-0.0430,-0.0192,6.6114,2.7463,3.5605,1
2.1983,2.6041,63.9970,12.4229,0.2493,0.3986,3.5895,4.5129,9.0015,0
3.7052,3.5420,105.6601,27.4415,0.8286,2.0755,2.4818,6.1530,12.5699,0
3.6805,3.6250,109.1489,31.4694,0.7493,1.7317,2.8178,6.6458,12.5792,0
0.6126,1.4189,-3.1385,-0.1623,-0.0154,-0.1545,7.2518,1.8000,2.8998,1
4.1623,3.3981,123.6962,34.5920,0.9070,2.4067,2.1740,7.9116,14.2858,0
0.4815,1.1504,21.3872,1.2097,-0.0544,-0.2159,7.0890,0.5918,2.4482,1
1.3142,2.1910,30.8575,9.7206,0.1938,0.2803,5.5634,2.5475,6.4160,1
0.6117,1.3072,18.0787,5.4506,0.1672,0.1942,6.9102,1.0831,4.7573,1
3.7664,3.0316,103.7040,25.2125,0.8898,1.9502,1.8585,6.0691,13.6741,0
4.4242,3.4789,146.2195,34.7421,1.1880,3.3506,1.8649,8.0973,15.1891,0
4.1960,3.3008,120.1888,38.6031,0.9613,2.5147,1.2244,8.0151,16.0662,0
2.0077,2.7065,32.2187,12.0575,0.2538,0.6781,3.7719,3.8786,8.5971,0
4.2069,3.1909,120.5875,29.9032,0.9975,2.8703,1.7165,7.0155,13.9815,0
2.1563,2.8034,57.3610,10.4644,0.3396,0.7009,3.5675,3.3077,9.1368,0
4.0323,3.4914,119.3433,36.7717,0.9659,2.5976,1.8641,7.3416,14.4556,0
0.2025,0.5836,15.8310,1.2085,-0.1224,-0.3477,7.9730,1.0301,2.3258,1
2.7485,3.1181,78.7226,18.7851,0.6008,1.3033,3.7460,4.1880,10.0371,0
4.2022,3.2199,111.1018,40.3066,0.9701,2.5903,1.7758,8.2219,14.1669,0
3.0900,3.0866,81.1255,19.2552,0.6908,1.4906,2.8800,6.0928,11.3426,0
3.1540,2.7921,89.4831,18.5830,0.7894,1.8723,2.7629,4.3322,11.9497,0
0.0538,0.0541,4.1828,0.0733,-0.0498,0.0979,8.1537,-0.3354,1.6223,1
3.4640,3.0762,98.9512,30.3328,0.8310,2.1932,2.5371,7.0106,11.5714,0
3.9874,3.2341,131.7350,38.8871,0.8945,2.4444,2.1620,8.4348,14.0626,0
1.0481,2.0023,14.7276,5.0970,-0.0512,0.0351,6.2457,1.4541,3.4886,1
4.2156,3.3073,122.2957,34.9149,0.9825,2.6858,1.8807,7.6579,14.5655,0
0.7862,1.6761,18.6799,2.7582,0.0924,-0.1881,6.5041,0.4421,5.2369,1
0.9290,1.9448,19.1132,4.7276,0.0841,0.1793,6.3471,1.9334,4.5591,1
4.0015,3.5512,115.3914,34.8668,1.0443,2.6460,2.0789,8.3137,14.2949,0
1.3607,2.2332,36.8554,4.3797,0.0936,0.3448,4.7359,2.2561,5.3973,1
3.2327,3.0177,82.2318,26.2648,0.8591,2.1590,2.1469,6.6050,13.4147,0
4.1242,3.1405,129.2511,36.5309,1.0794,2.7209,3.1163,8.1642,13.1516,0
2.2136,2.4887,59.2912,10.7039,0.2522,0.6682,3.9482,4.2357,8.2041,0
3.4163,3.3272,101.7640,20.2617,0.9268,2.1368,2.3401,5.7415,12.7109,0
0.8446,1.8902,13.6582,6.9331,0.0623,0.2241,7.1050,1.8228,3.8908,1
4.1899,3.5156,125.5237,40.7432,1.0294,2.8116,1.3703,8.5001,14.6451,0
4.1477,3.6752,130.2371,31.3249,1.0068,2.5085,2.9054,7.8062,13.2565,0
2.3608,2.8408,60.1935,12.2920,0.4485,0.8228,3.7675,4.5006,9.4419,0
2.5546,2.7583,51.1850,11.3605,0.5600,1.1177,3.5025,3.7350,10.2012,0
2.1637,2.9326,55.6489,12.5466,0.3685,0.8516,4.0880,3.6103,7.9508,0
4.1796,3.2678,136.8334,32.3052,0.9173,2.4559,2.2262,7.2292,13.6915,0
0.4664,0.9781,1.9509,2.8203,0.0730,0.0600,7.5375,0.8196,2.2203,1
3.9924,3.2341,116.7424,32.2673,0.9893,2.4784,1.9286,7.6612,13.8189,0
0.3261,0.7740,1.6541,0.0555,0.0221,0.1714,7.9863,0.6121,1.7465,1
1.7611,2.2864,41.9273,6.9695,0.1349,0.3669,3.8976,2.2687,7.9484,0
2.7486,3.0273,81.2545,12.8173,0.6669,1.2544,3.0439,3.5576,11.1004,0
1.7402,2.6678,28.5063,5.1759,0.1789,0.4964,4.3786,2.1872,7.1416,0
3.2370,2.9683,91.2669,13.2580,0.7603,1.8509,3.4305,4.2085,10.7663,0
1.7988,2.7143,44.5524,9.9544,0.3296,0.4949,4.8900,3.6879,7.7205,1
4.5373,3.4325,128.4370,41.5604,1.0896,3.0804,1.3832,8.1517,15.3698,0
2.7805,3.2538,81.5147,16.2130,0.5931,1.1236,3.2049,4.8608,10.0107,0
0.1592,0.4315,-3.2284,0.6143,0.0017,-0.4397,7.9762,0.1056,1.1136,1
3.9009,3.0646,110.5538,37.1033,0.9016,2.3994,2.4369,7.9581,13.4703,0
2.8854,3.2308,75.5326,16.9155,0.6169,1.2271,2.9811,3.5304,12.1543,0
4.6104,3.3371,143.1346,37.8073,0.9383,2.6226,0.9513,8.3919,16.0891,0
2.0267,2.7446,51.5107,11.4285,0.2260,0.1711,4.2953,4.2808,7.5924,0
4.2882,3.3541,125.0136,36.2674,0.9452,2.6289,1.9086,8.2034,14.1468,0
3.9300,3.4039,113.5772,34.6873,0.8871,2.2930,1.8484,7.9572,13.8024,0
2.1163,2.5759,62.2455,14.1432,0.2691,0.3558,3.9552,4.7445,7.3928,0
0.3975,1.0260,3.7426,5.5176,0.1310,0.2864,6.8581,1.1869,2.8246,1
1.7382,2.7471,34.9811,11.1167,0.1948,0.3172,5.4377,2.3431,7.1066,1
4.7340,3.4136,146.3285,42.8630,0.9033,2.5377,2.1248,9.3750,14.0585,0
0.8676,1.8625,26.5151,6.4712,0.0862,0.1095,5.6927,2.3893,4.0180,1
2.1964,2.8505,62.6345,11.3084,0.4522,0.9573,3.7665,3.5329,9.8310,0
2.0074,2.7618,57.3562,9.6195,0.2806,0.4641,3.7195,3.5728,7.1682,0
4.8464,3.2640,159.7748,50.2014,1.0187,3.2598,1.8952,10.0352,15.5393,0
1.9490,2.6445,39.6899,10.9025,0.3518,0.9016,4.8257,3.6905,6.9735,1
4.0655,3.5399,133.4107,31.3279,1.0079,2.5107,2.2388,7.3098,12.9171,0
2.1227,2.7786,53.4810,10.9968,0.3001,0.7288,3.6687,3.2834,8.9645,0
2.5609,2.9582,78.5793,8.0311,0.5255,1.2499,3.2352,3.8677,10.9622,0
0.6871,1.2785,9.9970,2.5114,0.1255,0.4130,7.2172,1.4620,3.6026,1
1.3203,2.4307,21.7396,7.3829,0.1581,0.2161,5.0627,1.8471,6.0798,1
3.0825,3.0358,92.7680,19.8363,0.7564,1.6106,2.1845,4.9660,12.0966,0
0.5122,1.6427,18.3872,-2.0447,-0.0499,-0.0325,7.3000,0.5946,3.6078,1
3.9719,3.2944,109.9197,32.8917,0.9404,2.6625,1.7584,6.8860,14.3987,0
1.5954,2.1952,35.5158,9.5772,0.1887,0.2366,4.8906,2.3348,7.0326,1
1.2310,2.1885,17.8225,4.1982,0.0752,0.1315,5.0714,2.3504,5.6887,1
2.3118,2.9466,68.7758,11.8581,0.3494,0.6095,4.3267,3.6132,8.3317,0
1.3141,2.0210,19.5615,8.4947,0.2075,0.2896,4.9170,2.2809,6.0416,1
0.5951,1.2028,9.2282,2.9980,0.0527,-0.0606,7.2581,1.4367,3.2445,1
3.2588,3.1591,97.2066,19.8790,0.8065,1.8126,2.5169,5.4560,12.1190,0
3.9367,3.4085,113.5377,29.1435,0.9567,2.2656,1.9713,7.0374,15.3101,0
3.6097,3.1330,91.7774,25.9222,0.9545,2.5675,2.2850,6.2410,13.5374,0
2.2045,2.7033,41.9159,9.9867,0.5102,0.9715,3.8559,4.0347,8.6400,0
3.0493,3.1478,78.2094,23.3513,0.6762,1.4020,2.3752,6.3087,12.4528,0
0.7874,1.6683,15.7596,1.9717,0.1011,0.1337,5.8394,1.5940,3.9065,1
2.7050,2.8826,64.7729,16.9859,0.5646,1.2130,2.9975,4.1939,10.9099,0
0.4213,0.8548,-5.0641,1.9431,-0.0889,-0.2080,6.9993,0.7254,3.6115,1
4.1429,3.6217,115.8858,33.4114,1.0262,2.9231,1.3459,7.5375,15.6290,0
0.5662,1.5752,-8.5614,6.3040,0.0058,-0.2089,7.1144,1.8655,3.8028,1
3.1031,3.0662,86.0549,25.3548,0.8655,1.9711,2.3362,6.0990,11.5680,0
4.0477,3.3955,112.4263,31.8926,1.0745,2.6827,2.2451,7.2631,14.3267,0
4.0331,3.6294,111.8641,32.9878,1.0362,2.9477,2.2779,7.2798,13.5268,0
1.9294,2.8179,47.5215,8.9813,0.1962,0.3334,4.3817,3.5913,6.8077,0
0.2730,0.6156,10.6216,4.6525,-0.0723,-0.1307,7.6961,0.9525,1.5650,1
3.8481,3.4432,107.0041,32.5874,1.0086,2.6880,2.5626,7.7049,13.0106,0
4.3356,3.4130,143.9013,40.3710,1.1161,3.1074,2.8230,9.9302,14.5247,0
1.9155,2.8842,51.8278,10.7492,0.1569,0.2734,3.9478,3.5579,6.8840,0
1.0449,1.8857,22.7575,7.3418,-0.0046,-0.1655,5.9133,1.5066,4.3197,1
2.8755,3.1947,84.6690,14.0840,0.5629,1.1532,2.4586,4.1830,10.2419,0
